"No.","Time","Source","Destination","Protocol","Length","Info"
"227","2022-04-12 13:35:59,638000","","","CAN","32","STD: 0x00000491   7e be 00 00 f0 40"
"228","2022-04-12 13:35:59,638000","","","CAN","32","STD: 0x000003bd   6c 00 40 0c 00 00 00 0c"
"229","2022-04-12 13:35:59,638000","","","CAN","32","STD: 0x00000438   00 03 66 30 43"
"230","2022-04-12 13:35:59,653000","","","CAN","32","STD: 0x000003aa   00 00 41 00 00 00 00 00"
"231","2022-04-12 13:35:59,669000","","","CAN","32","STD: 0x0000047f   74 0c fa 00 82 9c c5 ff"
"232","2022-04-12 13:35:59,669000","","","CAN","32","STD: 0x0000046e   00 0c 00 00 00"
"233","2022-04-12 13:35:59,685000","","","CAN","32","STD: 0x00000417   28 fe 00 01 00 00 f0 00"
"234","2022-04-12 13:35:59,685000","","","CAN","32","STD: 0x000003c0   00 00 0a 00 08 f8 f8 20"
"235","2022-04-12 13:35:59,685000","","","CAN","32","STD: 0x0000041c   00 00 00 00 00 00 f8 00"
"236","2022-04-12 13:35:59,685000","","","CAN","32","STD: 0x00000480   ff 00 42 e8 f0 00 00 7f"
"237","2022-04-12 13:35:59,685000","","","CAN","32","STD: 0x000004c2   fc fc fc 00 00 00 00 00"
"238","2022-04-12 13:35:59,685000","","","CAN","32","STD: 0x000003c3   00 07 ff b6 32 00 08 03"
"239","2022-04-12 13:35:59,685000","","","CAN","32","STD: 0x00000437   01 10 00 3e 81 4f 01 f4"
"240","2022-04-12 13:35:59,700000","","","CAN","32","STD: 0x0000043e   1e 00 01 00 00 10 00 00"
"241","2022-04-12 13:35:59,716000","","","CAN","32","STD: 0x0000047c   44 7d 42 01 51 38 70 04"
"242","2022-04-12 13:35:59,731000","","","CAN","32","STD: 0x0000047d   14 c1 37 55 20 01 00 c4"
"243","2022-04-12 13:35:59,731000","","","CAN","32","STD: 0x00000418   30 06 00 03 08 eb 70 20"
"244","2022-04-12 13:35:59,731000","","","CAN","32","STD: 0x0000046a   02 00 48 00 00"
"245","2022-04-12 13:35:59,731000","","","CAN","32","STD: 0x0000046b   48 5c a4 00 01 00 00 00"
"246","2022-04-12 13:35:59,731000","","","CAN","32","STD: 0x0000046c   03 02 02 02 06 00 20 00"
"247","2022-04-12 13:35:59,731000","","","CAN","32","STD: 0x00000491   7e be 00 00 f0 40"
"248","2022-04-12 13:35:59,731000","","","CAN","32","STD: 0x000003bd   7c 00 40 0c 00 00 00 0c"
"249","2022-04-12 13:35:59,731000","","","CAN","32","STD: 0x00000438   00 03 66 30 43"
"250","2022-04-12 13:35:59,778000","","","CAN","32","STD: 0x000003aa   00 00 41 00 00 00 00 00"
"251","2022-04-12 13:35:59,778000","","","CAN","32","STD: 0x0000047f   84 0c fa 00 82 9c c5 ff"
"252","2022-04-12 13:35:59,778000","","","CAN","32","STD: 0x000005b9   00 00 ff c0 02 79 01 3b"
